code_name,SMILES
mol_11143,CC(C)(NC(=O)OCc1ccccc1)c1ncc(Br)cn1
mol_11144,COc1ccc(Br)c2sc(NC(=O)OC(C)(C)C)nc12
mol_11145,COc1ccc(CCNC(=O)OC(C)(C)C)c(Br)c1OC
mol_11146,O=C(N[C@H]1CCCc2ccc(Br)cc21)OCc1ccccc1
mol_11147,CC(C)(Cc1ccc(Br)cc1)NC(=O)OCc1ccccc1
mol_11148,CC(C)(C)OC(=O)Nc1nc2cc(Br)cnc2s1
mol_11149,Cc1n[nH]c(NC(=O)OCc2ccccc2)c1-c1cccc(Br)c1
mol_11150,O=C(OCc1ccccc1)N1CC2(CCC2)Oc2ccc(Br)cc21
mol_11151,Cc1cc(Br)cn2cc(CCNC(=O)OCc3ccccc3)nc12
mol_11152,Cc1cc(NC(=O)OCc2ccccc2)nc(C)c1Br
mol_11153,CN(C)C(=O)CN(Cc1ccc(Br)cc1)C(=O)OCc1ccccc1
mol_11154,O=C(OCc1ccccc1)N1CCOc2ccc(Br)nc21
mol_11155,O=C(NCc1cc(Br)cc2cccnc12)OCc1ccccc1
mol_11156,CC1CN(C(=O)OCc2ccccc2)c2ccc(Br)cc2O1
mol_11157,CCc1cc(Br)cnc1NC(=O)OC(C)(C)C
mol_11158,CC(C)(C)OC(=O)Nc1c(F)cc(Br)cc1C#N
mol_11159,O=C(N1CC(Cc2ccccc2Br)C1)C(F)(F)F
mol_11160,CC(C)(C)OC(=O)Nc1cc(Br)c2ccccc2c1
mol_11161,Cc1cc(Br)cc2c1CCN(C(=O)OC(C)(C)C)C2
mol_11162,CC(C)(C)OC(=O)N1CC(C)(C)c2cccc(Br)c21
mol_11163,Cc1ccc2c(c1Br)N(C(=O)OC(C)(C)C)CCC2
mol_11164,CC(C)(C)OC(=O)NC1CC(c2ccccc2Br)C1
mol_11165,CC(C)(C)OC(=O)NCCC=Cc1ccc(Br)cc1
mol_11166,CC(C)(C)OC(=O)N(CC1CC1)c1ccc(Br)cc1
mol_11167,Cc1cc2c(cc1Br)N(C(=O)OC(C)(C)C)CCC2
mol_11168,CC(C)(C)OC(=O)N1CCCCc2c(Br)cccc21
mol_11169,CC1c2cc(Br)ccc2CCN1C(=O)OC(C)(C)C
mol_11170,CC(C)(C)OC(=O)N(c1cccc(Br)c1)C1CCC1
mol_11171,CC(C)(C)OC(=O)N(c1ccccc1Br)C1CCC1
mol_11172,Cc1c(Br)ccc2c1N(C(=O)OC(C)(C)C)CCC2
mol_11173,Cc1cc(Br)cc2c1CN(C(=O)OC(C)(C)C)CC2
mol_11174,CC(C)(C)OC(=O)N[C@H]1CCCc2ccc(Br)cc21
mol_11175,COC(=O)c1ccc(Br)c(F)c1NC(=O)OCc1ccccc1
mol_11176,COC(=O)c1cc(Br)c(F)cc1NC(=O)OCc1ccccc1
mol_11177,COC(=O)c1cc(NC(=O)OCc2ccccc2)c(Br)cc1F
mol_11178,O=C(NC1c2cccc(Br)c2CC1(F)F)OCc1ccccc1
mol_11179,O=C(Nc1cccc(-c2cccc(Br)c2)c1)OCc1ccccc1
mol_11180,COC(=O)c1nc(Br)sc1NC(=O)OCc1ccccc1
mol_11181,Cc1cc(NC(=O)OCc2ccccc2)c2cc(Br)ccc2n1
mol_11182,Cc1cc(NC(=O)OCc2ccccc2)nc2ccc(Br)cc12
mol_11183,Cn1nc(Br)c2c(NC(=O)OC(C)(C)C)ncnc21
mol_11184,Cc1nn2c(NC(=O)OC(C)(C)C)ncnc2c1Br
mol_11185,CN(C(=O)OCc1ccccc1)c1nc(Br)ns1
mol_11186,CC(C)(C)OC(=O)N[C@H]1CCOc2ccc(Br)cc21
mol_11187,CC1CN(C(=O)OC(C)(C)C)c2cc(Br)ccc2O1
mol_11188,Cc1ccc(C(=O)CNC(=O)OC(C)(C)C)cc1Br
mol_11189,CC(C)(C)OC(=O)N1CCOCc2cc(Br)ccc21
mol_11190,CC1CN(C(=O)OC(C)(C)C)c2ccc(Br)cc2O1
mol_11191,CC(C)(C)OC(=O)N1CCOCc2c(Br)cccc21
mol_11192,O=C(OCc1ccccc1)N1CC2CC(C2)c2ccc(Br)cc21
mol_11193,O=C(OCc1ccccc1)N1CC2CC2(c2ccc(Br)cc2)C1
mol_11194,O=C(OCc1ccccc1)N1Cc2cc(Br)ccc2C2CC1C2
mol_11195,CN(C)CCN(C)c1ccc(Br)cc1NC(=O)OC(C)(C)C
mol_11196,CC(C#N)(Cn1cc(Br)cn1)NC(=O)OC(C)(C)C
mol_11197,CC(C)(C)OC(=O)Nc1ccc2scnc2c1Br
mol_11198,C=CCOc1ccc(Br)cc1NC(=O)OCc1ccccc1
mol_11199,O=C(Nc1ccc(C(F)(F)F)cc1Br)OCc1ccccc1
mol_11200,O=C(Nc1cc(=O)c2cc(Br)ccc2o1)OCc1ccccc1
mol_11201,O=C(Nc1noc(-c2ccc(Br)cc2)n1)OCc1ccccc1
mol_11202,O=C(Nc1nnc(-c2ccc(Br)cc2)o1)OCc1ccccc1
mol_11203,O=C(Nc1nonc1-c1ccc(Br)cc1)OCc1ccccc1
mol_11204,O=C(Nc1nnnn1-c1cccc(Br)c1)OCc1ccccc1
mol_11205,O=C(Nc1cc(Br)ccc1-c1nnn[nH]1)OCc1ccccc1
mol_11206,O=C(Nc1c(Br)cnn1-c1ncccn1)OCc1ccccc1
mol_11207,Cc1c(CNC(=O)OCc2ccccc2)oc2ccc(Br)cc12
mol_11208,CC(NC(=O)OCc1ccccc1)c1ncccc1Br
mol_11209,CN(Cc1ccncc1Br)C(=O)OCc1ccccc1
mol_11210,Cc1cc(NC(=O)OC(C)(C)C)nn1-c1ccccc1Br
mol_11211,Cc1nn(-c2ccccc2)c(NC(=O)OC(C)(C)C)c1Br
mol_11212,CC(C)(C)OC(=O)Nc1ccnn1Cc1ccccc1Br
mol_11213,O=C(OCc1ccccc1)N1CCOc2c(Br)cccc2C1
mol_11214,Cc1ccc2c(NC(=O)OC(C)(C)C)c(C#N)cnc2c1Br
mol_11215,CCCN(Cc1ccccc1Br)C(=O)OCc1ccccc1
mol_11216,O=C(OCc1ccccc1)N1CCCC1Cc1ccc(Br)cc1
mol_11217,O=C(Nc1cc(C(F)(F)F)cc(Br)n1)OCc1ccccc1
mol_11218,CN(C(=O)OCc1ccccc1)c1cc(C(F)(F)F)ncc1Br
mol_11219,O=C(Nc1nc(-c2ccc(Br)cc2)cs1)OCc1ccccc1
mol_11220,O=C(N1CC(Cc2ccc(Br)cc2)C1)C(F)(F)F
mol_11221,CCOc1ccc(NS(=O)(=O)c2cc(N)ccc2C)cc1Br
mol_11222,O=C(Nc1ccc(Oc2ccc(F)c(Br)c2)cc1)OCc1ccccc1
mol_11223,CN(C(=O)OC(C)(C)C)c1ccc(Br)c2c1C(=O)c1ccccc1C2=O
mol_11224,CCOC(=O)c1c(NC(=O)OCc2ccccc2)[nH]c2cc(Br)ccc12
mol_11225,Cc1cc(N2CCCC(NC(=O)OCc3ccccc3)C2=O)ccc1Br
mol_11226,Cc1ccc(Br)c(C2(NC(=O)OC(C)(C)C)CC2)c1
mol_11227,O=C(NCC1CC12CCCc1ccc(Br)cc12)OCc1ccccc1
mol_11228,O=C(OCc1ccccc1)N1CC(F)(F)Oc2cc(Br)ccc21
mol_11229,CCOC(=O)c1nc2c(Br)cccn2c1NC(=O)OC(C)(C)C
mol_11230,O=C(Nc1ncncc1-c1ccc(Br)cc1)OCc1ccccc1
mol_11231,O=C(Nc1ccnc(-c2cccc(Br)c2)n1)OCc1ccccc1
mol_11232,CS(=O)(=O)c1ccc(Br)cc1NC(=O)OCc1ccccc1
mol_11233,COC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1c1cccc(Br)c1
mol_11234,CC(C)N(Cc1ccccc1Br)C(=O)OC(C)(C)C
mol_11235,CCCN(Cc1ccccc1Br)C(=O)OC(C)(C)C
mol_11236,CC(CCc1ccc(Br)cc1)NC(=O)OC(C)(C)C
mol_11237,Cc1nc2c(C#N)cnn2c(NC(=O)OCc2ccccc2)c1Br
mol_11238,NS(=O)(=O)c1cc(Br)cnc1NC(=O)OCc1ccccc1
mol_11239,NS(=O)(=O)c1c(Br)ccnc1NC(=O)OCc1ccccc1
mol_11240,COC(=O)C1c2ccc(Br)cc2OCCN1C(=O)OC(C)(C)C
mol_11241,O=C(NCc1ccc(-c2ccc(Br)cc2)o1)OCc1ccccc1
mol_11242,Cc1nn(-c2ccccc2)c(NC(=O)OCc2ccccc2)c1Br
mol_11243,COC(=O)c1sc2c(Br)cccc2c1NC(=O)OC(C)(C)C
mol_11244,O=C(OCc1ccccc1)N1CC2(CC2)Oc2cc(Br)ccc21
mol_11245,CCOC(=O)C1CN(C(=O)OC(C)(C)C)c2c(Br)cnn2C1
mol_11246,CCn1c(NC(=O)OCc2ccccc2)nc2cc(Br)ccc21
mol_11247,CCn1c(NC(=O)OCc2ccccc2)nc2ccc(Br)cc21
mol_11248,CC[C@H](NC(=O)OC(C)(C)C)c1cc(OC)c(OC)cc1Br
mol_11249,CC1(C)CN(C(=O)OCc2ccccc2)Cc2c(Br)cccc21
mol_11250,O=C(NC1CCCC1c1ccc(Br)cc1)OCc1ccccc1
mol_11251,O=C(NC(CC1CC1)c1cccc(Br)c1)OCc1ccccc1
mol_11252,Cc1cc(Br)cc(C2CCCN2C(=O)OCc2ccccc2)c1
mol_11253,O=C(NC1(c2ccc(Br)cc2)CCCC1)OCc1ccccc1
mol_11254,O=C(OCc1ccccc1)N1CCC(c2ccc(Br)cc2)CC1
mol_11255,O=Cc1cc(Br)cnc1NC(=O)OCc1ccccc1
mol_11256,O=Cc1ccnc(Br)c1NC(=O)OCc1ccccc1
mol_11257,Cc1cc(Br)cc(C)c1N1CCCC(NC(=O)OCc2ccccc2)C1
mol_11258,CC(C)(Cc1c[nH]c2ccc(Br)cc12)NC(=O)OCc1ccccc1
mol_11259,CC(C)(Cc1c[nH]c2c(Br)cccc12)NC(=O)OCc1ccccc1
mol_11260,CC(C)(C)OC(=O)N1CCC(Cc2cccc(Br)c2)C1
mol_11261,CC(C)(C)OC(=O)NC1CCCc2ccc(Br)cc2C1
mol_11262,CC(C)(C)OC(=O)NCC1(c2ccc(Br)cc2)CCC1
mol_11263,CC(C)(C)OC(=O)NCC1CC(c2cccc(Br)c2)C1
mol_11264,CC1CN(C(=O)OC(C)(C)C)CC1c1ccc(Br)cc1
mol_11265,CC(C)(C)OC(=O)N(Cc1cccc(Br)c1)CC1CC1
mol_11266,Cc1ccc(Br)c2c1C(C)(C)CN2C(=O)OC(C)(C)C
mol_11267,CC(Cc1csc2ccc(Br)cc12)NC(=O)OCc1ccccc1
mol_11268,CCOC(=O)c1[nH]cc(Br)c1NC(=O)OC(C)(C)C
mol_11269,O=C(OCc1ccccc1)N1CCc2nc(Br)ccc21
mol_11270,Cc1sc(Br)nc1CNC(=O)OCc1ccccc1
mol_11271,Cc1nc(Br)sc1CNC(=O)OCc1ccccc1
mol_11272,CC(C)(C)OC(=O)NC1CCN(c2ccc(Br)cc2)C1
mol_11273,CC(C)(C)OC(=O)NC1CCN(c2ccccc2Br)C1
mol_11274,CC(C)(C)OC(=O)NC1CCN(c2cccc(Br)c2)C1
mol_11275,CC1(C)Cc2cc(Br)cnc2N(C(=O)OC(C)(C)C)C1
mol_11276,O=C(OCc1ccccc1)N1CC2(CCCC2)c2cc(Br)ccc21
mol_11277,CCOC(=O)c1[nH]nc(Br)c1NC(=O)OC(C)(C)C
mol_11278,Cc1ccc(CNC(=O)OCc2ccccc2)c(Br)c1
mol_11279,Cc1cc(Br)ccc1N(C)C(=O)OCc1ccccc1
mol_11280,Cc1cc(CNC(=O)OCc2ccccc2)ccc1Br
mol_11281,Cc1cc(Br)c(C)c(NC(=O)OCc2ccccc2)c1
mol_11282,Cc1ccc(CNC(=O)OCc2ccccc2)cc1Br
mol_11283,CCN(C(=O)OCc1ccccc1)c1cccc(Br)c1
mol_11284,CCN(C(=O)OCc1ccccc1)c1ccc(Br)cc1
mol_11285,CCC1(CC)CN(C(=O)OCc2ccccc2)c2ccc(Br)cc21
mol_11286,O=C(OCc1ccccc1)N(c1cccc(Br)c1)C1CCCCC1
mol_11287,O=C(NC1(c2cccc(Br)c2)CCCCC1)OCc1ccccc1
mol_11288,O=C(OCc1ccccc1)N(Cc1ccccc1Br)C1CCCC1
mol_11289,CC1(Cc2cccc(Br)c2)CCCN1C(=O)OCc1ccccc1
mol_11290,O=C(OCc1ccccc1)N1CCCCC1Cc1ccccc1Br
mol_11291,Cc1cc(NC(=O)OCc2ccccc2)c(Br)nc1C
mol_11292,Cc1cc(CNC(=O)OCc2ccccc2)cnc1Br
mol_11293,Cc1ncc(NC(=O)OCc2ccccc2)c(C)c1Br
mol_11294,Cc1cnc(Br)c(CNC(=O)OCc2ccccc2)c1
mol_11295,Cc1cc(Br)ncc1CNC(=O)OCc1ccccc1
mol_11296,Cc1cc(Br)cc(C)c1N(CC(F)F)C(=O)OCc1ccccc1
mol_11297,O=C(Nc1cccc(Oc2ccc(Br)cc2)c1)OCc1ccccc1
mol_11298,O=C(OCc1ccccc1)N1Cc2cc(Br)ccc2OC2(CCC2)C1
mol_11299,Cc1ccc(-n2c(NC(=O)OC(C)(C)C)nc3cc(Br)ccc32)cc1
mol_11300,O=C(NCC1(c2ccccc2Br)CCCCC1)OCc1ccccc1
mol_11301,O=C(NCC1(c2ccc(Br)cc2)CCCCC1)OCc1ccccc1
mol_11302,O=C(NC1(Cc2ccc(Br)cc2)CCCCC1)OCc1ccccc1
mol_11303,O=C(OCc1ccccc1)N1CCCN(S(=O)(=O)c2ccc(Br)s2)CC1
mol_11304,CCOC(=O)c1sc(-c2ccc(Br)cc2)cc1NC(=O)OCc1ccccc1
mol_11305,CC(C)(C)OC(=O)Nc1cc(Br)ccc1CN1CCN(Cc2ccccc2)CC1
mol_11306,O=C(OCc1ccccc1)N1CCN(Cc2ccc(Br)cc2O)CC1
mol_11307,O=C(Nc1ccc(N2CCC(CO)C2)c(Br)c1)OCc1ccccc1
mol_11308,O=C(NCc1ccc(Br)cc1N1CCOCC1)OCc1ccccc1
mol_11309,CCN(CC)CCN(C(=O)OCc1ccccc1)c1cccc(Br)c1
mol_11310,C[C@@H](NC(=O)OC(C)(C)C)c1csc(Br)c1
mol_11311,CN(Cc1ccsc1Br)C(=O)OC(C)(C)C
mol_11312,CC(C)(C)OC(=O)NCCc1cc(Br)cs1
mol_11313,O=C(Nc1cc(OC(F)(F)F)c(F)cc1Br)OCc1ccccc1
mol_11314,COC(=O)C(NC(=O)OCc1ccccc1)c1ccc(Br)cc1OC
mol_11315,COc1ccc(Br)cc1CC(CO)CNC(=O)OCc1ccccc1
mol_11316,COc1ccc(CC(CO)CNC(=O)OCc2ccccc2)cc1Br
mol_11317,CC(C)(C)OC(=O)N1CCC(c2nc(-c3ccccc3Br)no2)CC1
mol_11318,COc1cc(Br)cc2c1N(C(=O)OC(C)(C)C)CCC2
mol_11319,COc1ccc(Br)c2c1CN(C(=O)OC(C)(C)C)CC2
mol_11320,CC(C)(C)OC(=O)N1CC(C)(C)Oc2cc(Br)ccc21
mol_11321,COc1cc(Br)cc2c1CN(C(=O)OC(C)(C)C)CC2
mol_11322,CN(C(=O)OC(C)(C)C)C1CCOc2ccc(Br)cc21
mol_11323,Cc1ccc(C(=O)CNC(=O)OC(C)(C)C)c(C)c1Br
mol_11324,CC(C)(C)OC(=O)NCC1CCOc2ccc(Br)cc21
mol_11325,CC(C)(C)OC(=O)N1CC(C)(C)Oc2c(Br)cccc21
mol_11326,COC1Cc2cc(Br)ccc2N(C(=O)OC(C)(C)C)C1
mol_11327,COc1ccc2c(c1Br)CN(C(=O)OC(C)(C)C)CC2
mol_11328,CCC(NC(=O)OC(C)(C)C)C(C)c1cccc(Br)c1
mol_11329,Cc1cc(C)c(CO)cc1Br
mol_11330,Cc1nc(Br)sc1CNC(=O)OC(C)(C)C
mol_11331,COC(=O)c1sc(-c2cccc(Br)c2)cc1NC(=O)OC(C)(C)C
mol_11332,CC(C)(C)OC(=O)C1CCN(C(=O)OC(C)(C)C)c2ccc(Br)cc21
mol_11333,Cc1ccc(Br)nc1CNC(=O)OC(C)(C)C
mol_11334,Cc1cc(Br)cc(CNC(=O)OC(C)(C)C)n1
mol_11335,COC(=O)C1(c2ccc(Br)cc2)CCN(C(=O)OC(C)(C)C)CC1
mol_11336,COC(=O)C1(Cc2cccc(Br)c2)CCN(C(=O)OC(C)(C)C)C1
mol_11337,CC(C)(C)OC(=O)Nc1ccc(Br)c(OCCC2CCCCC2)c1
mol_11338,O=C(Nc1nc2ncc(Br)cc2o1)OCc1ccccc1
mol_11339,O=C(Nc1nc2ncc(Br)cn2n1)OCc1ccccc1
mol_11340,O=C(Nc1ncnc2[nH]nc(Br)c12)OCc1ccccc1
mol_11341,COC(=O)c1cc(NC(=O)OC(C)(C)C)cc(Br)c1F
mol_11342,COC(=O)c1cc(Br)c(F)cc1NC(=O)OC(C)(C)C
mol_11343,CC(C)(C)OC(=O)Nc1ccn2c(Br)cnc2c1
mol_11344,CC(C)(C)OC(=O)Nc1n[nH]c2cccc(Br)c12
mol_11345,CCOC(=O)c1sc(NC(=O)OCc2ccccc2)nc1-c1ccc(Br)cc1
mol_11346,C[C@@H]1CN(C(=O)OC(C)(C)C)c2cc(Br)ccc2N1C(=O)OCc1ccccc1
mol_11347,N#Cc1c(F)cc(NC(=O)OCc2ccccc2)cc1Br
mol_11348,N#Cc1c(Br)ccc(NC(=O)OCc2ccccc2)c1F
mol_11349,N#Cc1cc(Br)cc(F)c1NC(=O)OCc1ccccc1
mol_11350,O=C(OCc1ccccc1)N1CCOc2cnc(Br)cc21
mol_11351,CC(C)(C)OC(=O)Nc1nc2c(Br)cccc2o1
mol_11352,CC(C)(C)OC(=O)Nc1nnc2ccc(Br)cn12
mol_11353,CC(C)(C)OC(=O)Nc1n[nH]c2nc(Br)ccc12
mol_11354,CC(C)(C)OC(=O)Nc1nc2cc(Br)ccn2n1
mol_11355,CC(C)(C)OC(=O)Nc1ncnn2c(Br)ccc12
mol_11356,CC1CCc2c(sc(NC(=O)OCc3ccccc3)c2C(=O)c2ccc(Br)cc2)C1
mol_11357,CC(C)(C)OC(=O)N1CC(F)(F)Oc2cc(Br)ccc21
mol_11358,O=C(OCc1ccccc1)N1CCc2cc(Br)cc(F)c21
mol_11359,Cc1ccc(C(F)(F)CNC(=O)OC(C)(C)C)c(Br)c1
mol_11360,CCOc1cc(Br)cc(NC(=O)OCc2ccccc2)c1
mol_11361,COc1cc(CNC(=O)OCc2ccccc2)ccc1Br
mol_11362,CN(Cc1cccc(Br)c1O)C(=O)OCc1ccccc1
mol_11363,COc1ccc(CNC(=O)OCc2ccccc2)cc1Br
mol_11364,CC(C)(C)OC(=O)NCCc1ccsc1Br
mol_11365,O=C(Nc1cc(Br)c(F)cc1N1CCOCC1)OCc1ccccc1
mol_11366,CC(C)CN(Cc1ccccc1Br)C(=O)OC(C)(C)C
mol_11367,Cc1c(Br)cn(C)c(=O)c1NC(=O)OCc1ccccc1
mol_11368,CC(C)(C)OC(=O)Nc1c(Br)cccc1S(N)(=O)=O
mol_11369,CC(C)(C)OC(=O)Nc1ncc(Br)cc1S(C)(=O)=O
mol_11370,Cc1ccc(NC(=O)OCc2ccccc2)cc1Oc1ncccc1Br
mol_11371,O=C(Nc1ccc(Br)cc1-c1nc(C2CC2)no1)OCc1ccccc1
mol_11372,O=C(Nc1ncc(Br)nc1OCc1ccccc1)OCc1ccccc1
mol_11373,CC(C)(C)OC(=O)Nc1ccc(Br)c(F)c1F
mol_11374,O=C(Nc1cnncc1Br)OCc1ccccc1
mol_11375,CC(C)(C)OC(=O)Nc1ccc(N(S(C)(=O)=O)S(C)(=O)=O)c(Br)c1
mol_11376,Cn1c(=O)c(Br)c(NC(=O)OCc2ccccc2)n(Cc2ccccc2)c1=O
mol_11377,CCOC(=O)c1cc(=O)c2cc(Br)cc(NC(=O)OCc3ccccc3)c2o1
mol_11378,CC(C)(C)OC(=O)c1oc2cc(Br)ccc2c1NC(=O)OCc1ccccc1
mol_11379,CC(C)(C)OC(=O)Nc1cc(Br)cc(P(C)(C)=O)c1
mol_11380,CCN(CCNC(=O)OC(C)(C)C)Cc1cccc(Br)c1
mol_11381,CN(C)CCN(Cc1ccc(Br)cc1)C(=O)OC(C)(C)C
mol_11382,CC(C)(C)OC(=O)Nc1ccc2c(Br)n[nH]c2c1
mol_11383,CC(C)(C)OC(=O)Nc1ccc2cn[nH]c2c1Br
mol_11384,CC(C)(C)OC(=O)Nc1cc2ccc(Br)cn2n1
mol_11385,CC(C)(C)OC(=O)Nc1n[nH]c2ccc(Br)cc12
mol_11386,CC(C)(C)OC(=O)Nc1cnc2cc(Br)ccn12
mol_11387,CC(C)(C)OC(=O)Nc1n[nH]c2cc(Br)ccc12
mol_11388,CC(C)(C)OC(=O)N1CCC1c1ccc(Br)cc1
mol_11389,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1c1ccc(Br)cc1
mol_11390,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1c1ccccc1Br
mol_11391,C[C@@H]1Cc2cc(Br)ccc2N1C(=O)OC(C)(C)C
mol_11392,O=C(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)c(Br)c1)OCc1ccccc1
mol_11393,CN(C(=O)OC(C)(C)C)c1ccnc(Br)c1
mol_11394,Cc1ccnc(Br)c1NC(=O)OC(C)(C)C
mol_11395,Cc1cc(Br)cnc1C(C)NC(=O)OCc1ccccc1
mol_11396,CC(C)(C)OC(=O)N1CC(c2cccnc2Br)C1
mol_11397,O=C(Nc1cc(Br)ccc1CN1CCN(Cc2ccccc2)CC1)OCc1ccccc1
mol_11398,O=C(NC(CO)c1cccc(Br)c1)OCc1ccccc1
mol_11399,O=C(NC[C@H](O)c1ccc(Br)cc1)OCc1ccccc1
mol_11400,COc1c(Br)cccc1CNC(=O)OCc1ccccc1
mol_11401,O=C(N[C@H](CO)c1ccc(Br)cc1)OCc1ccccc1
mol_11402,O=C(OCc1ccccc1)N(CCO)c1cccc(Br)c1
mol_11403,COc1ccc(Br)c(CNC(=O)OCc2ccccc2)c1
mol_11404,CN(CCc1ncc(Br)cn1)C(=O)OCc1ccccc1
mol_11405,CC(C)(C)OC(=O)Nc1cc(-c2ccc(Br)cc2)ncn1
mol_11406,CC(C)(C)OC(=O)Nc1ncc(Br)cc1-c1cccnc1
mol_11407,CC1CCn2ncc(Br)c2N1C(=O)OCc1ccccc1
mol_11408,O=C(NCC1(n2cc(Br)cn2)CC1)OCc1ccccc1
mol_11409,CC(C)(C)OC(=O)Nc1ncncc1-c1ccc(Br)cc1
mol_11410,CC(C)(C)OC(=O)Nc1ccnc(-c2cccc(Br)c2)n1
mol_11411,CC(C)(C)OC(=O)Nc1ccc(S(C)(=O)=O)cc1Br
mol_11412,O=C(NC(c1ccccc1)c1ccc(Br)cc1F)OCc1ccccc1
mol_11413,CC(C)(C)OC(=O)N1c2ccc(Br)cc2[C@H]2CCCC[C@H]21
mol_11414,CC(C)(C)OC(=O)N1CC2(CCCC2)c2cc(Br)ccc21
mol_11415,CC(C)(C)OC(=O)N1CCC2(CCc3cc(Br)ccc32)C1
mol_11416,CC(C)(C)OC(=O)NCCSCc1ccc(Br)s1
mol_11417,COC(=O)c1sc(-c2cccc(Br)c2)cc1NC(=O)OCc1ccccc1
mol_11418,CC(C)(C)OC(=O)C1CCN(C(=O)OCc2ccccc2)c2ccc(Br)cc21
mol_11419,CCn1c(NC(=O)OCc2ccccc2)c(Br)c(=O)[nH]c1=O
mol_11420,CC(NC(=O)OC(C)(C)C)c1cc(Br)ncc1F
mol_11421,CCOC(=O)CN(C(=O)OC(C)(C)C)c1ncccc1Br
mol_11422,COc1cc(Br)cc2sc(NC(=O)OC(C)(C)C)nc12
mol_11423,COc1cc2nc(NC(=O)OC(C)(C)C)sc2cc1Br
mol_11424,O=C1CCN(C(=O)OCc2ccccc2)c2cccc(Br)c21
mol_11425,Cc1cc(Br)cc2[nH]c(NC(=O)OCc3ccccc3)nc12
mol_11426,Cc1cc2[nH]c(NC(=O)OCc3ccccc3)nc2cc1Br
mol_11427,O=C(NCc1cn2cccc(Br)c2n1)OCc1ccccc1
mol_11428,Cn1nc(NC(=O)OCc2ccccc2)c2ccc(Br)cc21
mol_11429,CC(C)(C)OC(=O)N1CCOC(c2ccc(F)c(Br)c2)C1
mol_11430,COc1nc2sc(NC(=O)OC(C)(C)C)nc2cc1Br
mol_11431,CCOc1cc(Br)c(NC(=O)OC(C)(C)C)cc1OCC
mol_11432,COc1cc(Br)cc(CCNC(=O)OC(C)(C)C)c1OC
mol_11433,O=C(N[C@@H]1CCCc2ccc(Br)cc21)OCc1ccccc1
mol_11434,O=C(OCc1ccccc1)N1CCCc2ccc(Br)cc2C1
mol_11435,Cc1ccc2c(c1Br)CCCN2C(=O)OCc1ccccc1
mol_11436,O=C(OCc1ccccc1)N1CC(Cc2ccccc2Br)C1
mol_11437,O=C(OCc1ccccc1)N1CC(Cc2ccc(Br)cc2)C1
mol_11438,CC(C)(C)OC(=O)N(CC(F)F)c1ccc(Br)cc1C#N
mol_11439,COc1cc(NC(=O)OCc2ccccc2)cc(Br)c1C#N
mol_11440,O=C(NCc1nc2ncc(Br)cc2[nH]1)OCc1ccccc1
mol_11441,CC(C)(C)OC(=O)Nc1ccc2c(c1Br)S(=O)(=O)CC2
mol_11442,CC(C)N(Cc1ccccc1Br)C(=O)OCc1ccccc1
mol_11443,Cc1cc(Br)cc(C)c1CCNC(=O)OCc1ccccc1
mol_11444,Cc1ccc(N(C(=O)OCc2ccccc2)C(C)C)c(Br)c1
mol_11445,CC(C)N(Cc1cccc(Br)c1)C(=O)OCc1ccccc1
mol_11446,CC(C)(Cc1ccccc1Br)NC(=O)OCc1ccccc1
mol_11447,CC(C)(C)c1ccc(NC(=O)OCc2ccccc2)c(Br)c1
mol_11448,CC(C)(CNC(=O)OCc1ccccc1)c1ccccc1Br
mol_11449,O=C(Nc1c[nH]c(=O)c(Br)c1)OCc1ccccc1
mol_11450,O=C(Nc1cc(Br)cnc1O)OCc1ccccc1
mol_11451,O=C(Nc1nccc(Br)c1O)OCc1ccccc1
mol_11452,O=C(Nc1cncc(Br)c1O)OCc1ccccc1
mol_11453,CC(C)(C)OC(=O)Nc1nc2cc(Br)c(F)cc2[nH]1
mol_11454,CC(C)(C)OC(=O)Nc1n[nH]c2ccc(F)c(Br)c12
mol_11455,COC(=O)c1ccc(Br)cc1NC(=O)OC(C)(C)C
mol_11456,CC(C)(C)OC(=O)NC1(c2cnc(Br)cn2)COC1
mol_11457,CC(C)(C)OC(=O)NC1(c2ccc(F)c(Br)c2)CC1
mol_11458,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1c1c(F)cccc1Br
mol_11459,CC(C)(C)OC(=O)N1CCc2ccc(Br)c(F)c2C1
mol_11460,CC(C)(C)OC(=O)C1(N)CCc2c1ccc(F)c2Br
mol_11461,CC(C)(C)OC(=O)N1CCc2ccc(F)c(Br)c2C1
mol_11462,CC(C)(C)OC(=O)N1CCc2c(F)cc(Br)cc2C1
mol_11463,CC(C)(C)OC(=O)NC1(c2cc(F)ccc2Br)CC1
mol_11464,CC(C)(C)OC(=O)NC1(c2cccc(F)c2Br)CC1
mol_11465,COc1cc(CCNC(=O)OC(C)(C)C)ccc1Br
mol_11466,CC(C)Oc1cc(NC(=O)OC(C)(C)C)ccc1Br
mol_11467,CCOC(=O)c1n[nH]c(NC(=O)OCc2ccccc2)c1Br
mol_11468,CCOC(=O)c1[nH]nc(Br)c1NC(=O)OCc1ccccc1
